$GPGGA,112449.00,6003.1079789,N,03017.8176018,E,1,16,0.7,22.303,M,15.996,M,,*5D
$GPGGA,112449.20,6003.1079829,N,03017.8175686,E,1,16,0.7,22.300,M,15.996,M,,*5B
$GPGGA,112449.40,6003.1079858,N,03017.8175327,E,1,16,0.7,22.298,M,15.996,M,,*55
$GPGGA,112449.60,6003.1079824,N,03017.8174991,E,1,17,0.7,22.281,M,15.996,M,,*53
$GPGGA,112449.80,6003.1079888,N,03017.8174619,E,1,17,0.7,22.282,M,15.996,M,,*57
$GPGGA,112450.00,6003.1079951,N,03017.8174267,E,1,17,0.7,22.279,M,15.996,M,,*5B
$GPGGA,112450.20,6003.1079978,N,03017.8173865,E,1,17,0.7,22.276,M,15.996,M,,*52
$GPGGA,112450.40,6003.1079957,N,03017.8173534,E,1,17,0.7,22.270,M,15.996,M,,*56
$GPGGA,112450.60,6003.1079966,N,03017.8173190,E,1,17,0.7,22.265,M,15.996,M,,*58
$GPGGA,112450.80,6003.1080049,N,03017.8172835,E,1,17,0.7,22.270,M,15.996,M,,*57
$GPGGA,112451.00,6003.1080050,N,03017.8172454,E,1,17,0.7,22.273,M,15.996,M,,*5E
$GPGGA,112451.20,6003.1080099,N,03017.8172092,E,1,17,0.7,22.274,M,15.996,M,,*50
$GPGGA,112451.40,6003.1080080,N,03017.8171785,E,1,17,0.7,22.279,M,15.996,M,,*51
$GPGGA,112451.60,6003.1080076,N,03017.8171497,E,1,17,0.7,22.270,M,15.996,M,,*53
$GPGGA,112451.80,6003.1080108,N,03017.8171054,E,1,17,0.7,22.279,M,15.996,M,,*57
$GPGGA,112452.00,6003.1080202,N,03017.8170656,E,1,17,0.7,
$GPGGA,112452.20,6003.1080154,N,03017.8170371,E,1,17,0.7,22.268,M,15.996,M,,*52
$GPGGA,112452.40,6003.1080152,N,03017.8170094,E,1,17,0.7,22.269,M,15.996,M,,*5B
$GPGGA,112452.60,6003.1080242,N,03017.8169709,E,1,17,0.7,22.281,M,15.996,M,,*56
$GPGGA,112452.80,6003.1080266,N,03017.8169321,E,1,17,0.7,22.275,M,15.996,M,,*5B
$GPGGA,112453.00,6003.1080244,N,03017.8168949,E,1,17,0.7,22.278,M,15.996,M,,*5A
$GPGGA,112453.20,6003.1080288,N,03017.8168682,E,1,17,0.7,22.280,M,15.996,M,,*57
$GPGGA,112453.40,6003.1080301,N,03017.8168282,E,1,17,0.7,22.276,M,15.996,M,,*5C
$GPGGA,112453.60,6003.1080316,N,03017.8167919,E,1,17,0.7,22.277,M,15.996,M,,*5F
$GPGGA,112453.80,6003.1080318,N,03017.8167488,E,1,17,0.7,22.258,M,15.996,M,,*57
$GPGGA,112454.00,6003.1080336,N,03017.8167170,E,1,17
$GPGGA,112454.20,6003.1080344,N,03017.8166688,E,1,17,0.7,22.267,M,15.996,M,,*5C
$GPGGA,112454.40,6003.1080327,N,03017.8166290,E,1,17,0.7,22.264,M,15.996,M,,*51
$GPGGA,112454.60,6003.1080370,N,03017.8165893,E,1,17,0.7,22.267,M,15.996,M,,*58
$GPGGA,112454.80,6003.1080393,N,03017.8165507,E,1,17,0.7,22.252,M,15.996,M,,*5D
$GPGGA,112455.00,6003.1080394,N,03017.8165154,E,1,17,0.7,22.240,M,15.996,M,,*52
$GPGGA,112455.20,6003.1080385,N,03017.8164705,E,1,17,0.7,22.249,M,15.996,M,,*5A
$GPGGA,112455.40,6003.1080445,N,03017.8164325,E,1,17,0.7,22.225,M,15.996,M,,*5B
$GPGGA,112455.60,6003.1080501,N,03017.8163890,E,1,17,0.7,22.239,M,15.996,M,,*57
$GPGGA,112455.80,6003.1080593,N,03017.8163431,E,1,17,0.7,22.239,M,15.996,M,,*55
$GPGGA,112456.00,6003.1080545,N,03017.8163034,E,1,17,0.7,22.212,M,15.996,M,,*5D
$GPGGA,112456.20,6003.1080515,N,03017.8162635,E,1,16,0.7,22.210,M,15.996,M,,*5F
